time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.440314	1	7	3	1532	0.00231428
0.440386	1	6	3	1532	0.00238571
0.440457	1	5	3	1532	0.00245714
0.440529	1	4	3	1532	0.00252857
0.4406	1	3	3	1532	0.0026
0.440671	1	2	3	1532	0.00267142
0.441029	3	9	3	1749	0.00802856
0.441029	3	19	3	1969	0.00802856
0.442029	1	7	3	1532	0.00802856
0.442029	3	9	3	1749	0.00802856
0.442029	3	11	3	4027	0.00802856
0.443029	1	7	3	1532	0.00802856
0.443029	3	9	3	1749	0.00802856
0.443029	3	11	3	4027	0.00802856
0.443243	1	7	3	1078	0.00224286
0.443314	1	6	3	4027	0.00231428
0.443457	1	5	3	3939	0.00245714
0.4436	1	4	3	4595	0.0026
0.443743	1	3	3	4595	0.00274285
0.443886	1	2	3	4595	0.00288571
0.443957	3	9	3	1749	0.00795714
0.443957	3	19	3	1401	0.00795714
0.444029	1	1	3	4595	0.00302856
0.444243	3	22	3	155	0.00224286
0.444314	3	21	3	4027	0.00231428
0.444386	3	20	3	4027	0.00238571
0.444457	1	7	3	5051	0.00245714
0.444457	3	19	3	638	0.00245714
0.444529	1	6	3	2102	0.00252857
0.444529	3	18	3	4027	0.00252857
0.4446	3	12	3	4027	0.0026
0.444671	1	5	3	2190	0.00267142
0.444671	3	11	3	2846	0.00267142
0.444743	1	4	3	1532	0.00274285
0.444743	3	10	3	4027	0.00274285
0.444814	1	3	3	1532	0.00281428
0.444814	3	9	3	1401	0.00281428
0.444886	1	2	3	1532	0.00288571
0.444886	3	8	3	4027	0.00288571
0.444957	3	7	3	4027	0.00295714
0.445029	3	6	3	3722	0.00302856
0.445243	3	22	3	155	0.00224286
0.445314	3	21	3	4027	0.00231428
0.445386	3	20	3	4027	0.00238571
0.445457	3	19	3	638	0.00245714
0.445529	3	18	3	4027	0.00252857
0.4456	3	12	3	4027	0.0026
0.445671	3	11	3	2846	0.00267142
0.445743	3	10	3	4027	0.00274285
0.445886	3	8	3	4027	0.00288571
0.445957	3	7	3	4027	0.00295714
0.446029	1	1	3	1532	0.00802856
0.446386	1	7	3	3064	0.00238571
0.446457	1	6	3	3064	0.00245714
0.4466	1	5	3	3064	0.0026
0.446671	1	4	3	3064	0.00267142
0.446743	1	3	3	3064	0.00274285
0.446814	1	2	3	3064	0.00281428
0.446957	1	1	3	3064	0.00295714
0.447029	3	19	3	1969	0.0130286
0.447314	1	6	3	1532	0.00231428
0.447386	1	5	3	1532	0.00238571
0.447457	1	4	3	1532	0.00245714
0.447529	1	3	3	1532	0.00252857
0.4476	1	2	3	1532	0.0026
0.447671	1	1	3	1532	0.00267142
0.448029	3	19	3	1969	0.0130286
0.448314	1	6	3	1532	0.00231428
0.448386	1	5	3	1532	0.00238571
0.448457	1	4	3	1532	0.00245714
0.448529	1	3	3	1532	0.00252857
0.4486	1	2	3	1532	0.0026
0.448671	1	1	3	1532	0.00267142
0.449029	3	11	3	1579	0.0130286
0.449243	3	22	3	155	0.00224286
0.449314	3	21	3	4027	0.00231428
0.449386	3	20	3	4027	0.00238571
0.449529	3	18	3	4027	0.00252857
0.4496	3	12	3	4027	0.0026
0.449671	3	11	3	1078	0.00267142
0.449743	3	10	3	4027	0.00274285
0.449886	3	8	3	4027	0.00288571
0.449957	3	7	3	4027	0.00295714
0.450029	1	1	3	1532	0.00802856
0.450386	1	7	3	3064	0.00238571
0.450457	1	6	3	3064	0.00245714
0.4506	1	5	3	3064	0.0026
0.450671	1	4	3	3064	0.00267142
0.450743	1	3	3	3064	0.00274285
0.450814	1	2	3	3064	0.00281428
0.450957	1	1	3	3064	0.00295714
0.451029	3	6	3	3722	0.00802856
0.451029	3	9	3	3722	0.00802856
0.451314	1	7	3	1532	0.00231428
0.451314	3	21	3	4027	0.00231428
0.451386	1	6	3	1532	0.00238571
0.451386	3	20	3	4027	0.00238571
0.451457	1	5	3	1532	0.00245714
0.451529	1	4	3	1532	0.00252857
0.451529	3	18	3	4027	0.00252857
0.4516	1	3	3	1532	0.0026
0.4516	3	12	3	4027	0.0026
0.451671	1	2	3	1532	0.00267142
0.451671	3	11	3	2846	0.00267142
0.451743	3	10	3	4027	0.00274285
0.451814	3	9	3	1401	0.00281428
0.451886	3	8	3	4027	0.00288571
0.451957	3	7	3	4027	0.00295714
0.452029	3	6	3	3282	0.00302856
0.452243	3	22	3	2846	0.00224286
0.452314	3	21	3	4027	0.00231428
0.452386	3	20	3	4027	0.00238571
0.452529	3	18	3	4027	0.00252857
0.4526	3	12	3	4027	0.0026
0.452671	3	11	3	2846	0.00267142
0.452743	3	10	3	4027	0.00274285
0.452814	3	9	3	1401	0.00281428
0.452886	3	8	3	4027	0.00288571
0.452957	3	7	3	4027	0.00295714
0.453029	1	7	3	1532	0.00802856
0.453029	3	6	3	3282	0.00302856
0.453243	3	22	3	2846	0.00224286
0.453314	3	21	3	2850	0.00231428
0.453386	3	20	3	2850	0.00238571
0.453529	3	18	3	2850	0.00252857
0.4536	3	12	3	2850	0.0026
0.453671	3	11	3	2846	0.00267142
0.453743	3	10	3	2850	0.00274285
0.453814	3	9	3	1401	0.00281428
0.453886	3	8	3	2850	0.00288571
0.453957	3	7	3	2850	0.00295714
0.454029	1	7	3	1532	0.00802856
0.454029	3	6	3	3282	0.00302856
0.454243	1	7	3	1401	0.00224286
0.454314	1	6	3	4027	0.00231428
0.454457	1	5	3	3939	0.00245714
0.4546	1	4	3	4595	0.0026
0.454743	1	3	3	4595	0.00274285
0.454886	1	2	3	4595	0.00288571
0.455029	3	9	3	2406	0.00802856
0.455029	3	19	3	1749	0.00802856
0.455314	3	21	3	3064	0.00231428
0.455386	3	20	3	3064	0.00238571
0.455457	1	7	3	4728	0.00245714
0.455529	1	6	3	2102	0.00252857
0.455529	3	18	3	3064	0.00252857
0.4556	3	12	3	3064	0.0026
0.455671	1	5	3	2190	0.00267142
0.455671	3	11	3	2846	0.00267142
0.455743	1	4	3	1532	0.00274285
0.455743	3	10	3	3064	0.00274285
0.455814	1	3	3	1532	0.00281428
0.455814	3	9	3	1401	0.00281428
0.455886	1	2	3	1532	0.00288571
0.455886	3	8	3	3064	0.00288571
0.455957	3	7	3	3064	0.00295714
0.457029	1	1	3	1532	0.00802856
0.457029	3	19	3	1078	0.00802856
0.457386	1	7	3	3064	0.00238571
0.457457	1	6	3	3064	0.00245714
0.4576	1	5	3	3064	0.0026
0.457671	1	4	3	3064	0.00267142
0.457743	1	3	3	3064	0.00274285
0.457814	1	2	3	3064	0.00281428
0.457957	1	1	3	3064	0.00295714
0.458029	3	19	3	1749	0.00802856
0.458314	1	6	3	1532	0.00231428
0.458386	1	5	3	1532	0.00238571
0.458457	1	4	3	1532	0.00245714
0.458529	1	3	3	1532	0.00252857
0.4586	1	2	3	1532	0.0026
0.458671	1	1	3	1532	0.00267142
0.459029	3	19	3	1969	0.00802856
0.459243	3	22	3	2846	0.00224286
0.459314	3	21	3	4027	0.00231428
0.459386	3	20	3	4027	0.00238571
0.459457	3	19	3	873	0.00245714
0.459529	3	18	3	4027	0.00252857
0.4596	3	12	3	4027	0.0026
0.459671	3	11	3	2846	0.00267142
0.459743	3	10	3	4027	0.00274285
0.459814	3	9	3	1401	0.00281428
0.459886	3	8	3	4027	0.00288571
0.459957	3	7	3	4027	0.00295714
0.460029	1	1	3	4595	0.00802856
0.461029	1	1	3	1532	0.00802856
0.461029	3	19	3	1078	0.00802856
0.461243	1	7	3	1401	0.00224286
0.461314	1	6	3	4027	0.00231428
0.461457	1	5	3	3939	0.00245714
0.4616	1	4	3	4595	0.0026
0.461743	1	3	3	4595	0.00274285
0.461886	1	2	3	4595	0.00288571
0.462029	1	1	3	3939	0.00302856
0.462314	3	21	3	4027	0.00231428
0.462386	3	20	3	4027	0.00238571
0.462457	1	7	3	4728	0.00245714
0.462529	1	6	3	2102	0.00252857
0.462529	3	18	3	4027	0.00252857
0.4626	3	12	3	4027	0.0026
0.462671	1	5	3	2190	0.00267142
0.462671	3	11	3	3282	0.00267142
0.462743	1	4	3	1532	0.00274285
0.462743	3	10	3	4027	0.00274285
0.462814	1	3	3	1532	0.00281428
0.462814	3	9	3	1401	0.00281428
0.462886	1	2	3	1532	0.00288571
0.462886	3	8	3	3722	0.00288571
0.462957	3	7	3	4027	0.00295714
0.463029	3	6	3	3282	0.00302856
0.463243	3	22	3	433	0.00224286
0.463314	3	21	3	4027	0.00231428
0.463386	3	20	3	4027	0.00238571
0.463529	3	18	3	4027	0.00252857
0.4636	3	12	3	4027	0.0026
0.463671	3	11	3	3282	0.00267142
0.463743	3	10	3	4027	0.00274285
0.463814	3	9	3	1401	0.00281428
0.463886	3	8	3	3722	0.00288571
0.463957	3	7	3	4027	0.00295714
0.464029	1	7	3	1532	0.00802856
0.464029	3	6	3	3282	0.00302856
0.464314	3	21	3	1710	0.00231428
0.464386	1	7	3	3064	0.00238571
0.464386	3	20	3	1710	0.00238571
0.464457	1	6	3	3064	0.00245714
0.464529	3	18	3	1710	0.00252857
0.4646	1	5	3	3064	0.0026
0.4646	3	12	3	1710	0.0026
0.464671	1	4	3	3064	0.00267142
0.464671	3	11	3	3282	0.00267142
0.464743	1	3	3	3064	0.00274285
0.464743	3	10	3	1710	0.00274285
0.464814	1	2	3	3064	0.00281428
0.464814	3	9	3	1401	0.00281428
0.464886	3	8	3	2320	0.00288571
0.464957	1	1	3	3064	0.00295714
0.464957	3	7	3	1710	0.00295714
0.465029	3	6	3	3282	0.00302856
0.465314	1	7	3	1532	0.00231428
0.465386	1	6	3	1532	0.00238571
0.465457	1	5	3	1532	0.00245714
0.465529	1	4	3	1532	0.00252857
0.4656	1	3	3	1532	0.0026
0.465671	1	2	3	1532	0.00267142
0.465957	3	22	3	2846	0.0129571
0.466314	1	7	3	1532	0.00231428
0.466386	1	6	3	1532	0.00238571
0.466457	1	5	3	1532	0.00245714
0.466529	1	4	3	1532	0.00252857
0.466671	1	2	3	1532	0.00267142
0.467029	3	22	3	2846	0.0180286
0.468029	1	1	3	2190	0.00802856
0.468029	3	19	3	1749	0.00802856
0.468386	1	7	3	3064	0.00238571
0.468457	1	6	3	3064	0.00245714
0.4686	1	5	3	3064	0.0026
0.468671	1	4	3	3064	0.00267142
0.468743	1	3	3	3064	0.00274285
0.468814	1	2	3	3064	0.00281428
0.468957	1	1	3	3064	0.00295714
0.469029	3	19	3	1401	0.00802856
0.469314	1	6	3	1532	0.00231428
0.469386	1	5	3	1532	0.00238571
0.469457	1	4	3	1532	0.00245714
0.469529	1	3	3	1532	0.00252857
0.4696	1	2	3	1532	0.0026
0.469671	1	1	3	1532	0.00267142
