time(s)	cellId	rnti	lcid	packetSize
0.430014	1	23	3	1054
0.430015	1	24	3	1054
0.430016	1	25	3	1054
0.430017	1	26	3	1054
0.430018	1	27	3	1054
0.430018	1	28	3	1054
0.431002	1	1	3	1054
0.431003	1	2	3	1054
0.431004	1	3	3	1054
0.431004	1	4	3	1054
0.431005	1	5	3	1054
0.431006	1	6	3	1054
0.431007	1	7	3	1054
0.431008	1	8	3	1054
0.431009	1	9	3	1054
0.43101	1	10	3	1054
0.431011	1	11	3	1054
0.431011	1	12	3	1054
0.431012	1	21	3	1054
0.431013	1	22	3	1054
0.431014	1	23	3	1054
0.431015	1	24	3	1054
0.431016	1	25	3	1054
0.431017	1	26	3	1054
0.431018	1	27	3	1054
0.431018	1	28	3	1054
0.432002	1	1	3	1054
0.432003	1	2	3	1054
0.432004	1	3	3	1054
0.432004	1	4	3	1054
0.432005	1	5	3	1054
0.432006	1	6	3	1054
0.432007	1	7	3	1054
0.432008	1	8	3	1054
0.432009	1	9	3	1054
0.43201	1	10	3	1054
0.432011	1	11	3	1054
0.432011	1	12	3	1054
0.432012	1	21	3	1054
0.432013	1	22	3	1054
0.432014	1	23	3	1054
0.432015	1	24	3	1054
0.432016	1	25	3	1054
0.432017	1	26	3	1054
0.432018	1	27	3	1054
0.432018	1	28	3	1054
0.433002	1	1	3	1054
0.433003	1	2	3	1054
0.433004	1	3	3	1054
0.433004	1	4	3	1054
0.433005	1	5	3	1054
0.433006	1	6	3	1054
0.433007	1	7	3	1054
0.433008	1	8	3	1054
0.433009	1	9	3	1054
0.43301	1	10	3	1054
0.433011	1	11	3	1054
0.433011	1	12	3	1054
0.433012	1	21	3	1054
0.433013	1	22	3	1054
0.433014	1	23	3	1054
0.433015	1	24	3	1054
0.433016	1	25	3	1054
0.433017	1	26	3	1054
0.433018	1	27	3	1054
0.433018	1	28	3	1054
0.434002	1	1	3	1054
0.434003	1	2	3	1054
0.434004	1	3	3	1054
0.434004	1	4	3	1054
0.434005	1	5	3	1054
0.434006	1	6	3	1054
0.434007	1	7	3	1054
0.434008	1	8	3	1054
0.434009	1	9	3	1054
0.43401	1	10	3	1054
0.434011	1	11	3	1054
0.434011	1	12	3	1054
0.434012	1	21	3	1054
0.434013	1	22	3	1054
0.434014	1	23	3	1054
0.434015	1	24	3	1054
0.434016	1	25	3	1054
0.434017	1	26	3	1054
0.434018	1	27	3	1054
0.434018	1	28	3	1054
0.435002	1	1	3	1054
0.435003	1	2	3	1054
0.435004	1	3	3	1054
0.435004	1	4	3	1054
0.435005	1	5	3	1054
0.435006	1	6	3	1054
0.435007	1	7	3	1054
0.435008	1	8	3	1054
0.435009	1	9	3	1054
0.43501	1	10	3	1054
0.435011	1	11	3	1054
0.435011	1	12	3	1054
0.435012	1	21	3	1054
0.435013	1	22	3	1054
0.435014	1	23	3	1054
0.435015	1	24	3	1054
0.435016	1	25	3	1054
0.435017	1	26	3	1054
0.435018	1	27	3	1054
0.435018	1	28	3	1054
0.436002	1	1	3	1054
0.436003	1	2	3	1054
0.436004	1	3	3	1054
0.436004	1	4	3	1054
0.436005	1	5	3	1054
0.436006	1	6	3	1054
0.436007	1	7	3	1054
0.436008	1	8	3	1054
0.436009	1	9	3	1054
0.43601	1	10	3	1054
0.436011	1	11	3	1054
0.436011	1	12	3	1054
0.436012	1	21	3	1054
0.436013	1	22	3	1054
0.436014	1	23	3	1054
0.436015	1	24	3	1054
0.436016	1	25	3	1054
0.436017	1	26	3	1054
0.436018	1	27	3	1054
0.436018	1	28	3	1054
0.437002	1	1	3	1054
0.437003	1	2	3	1054
0.437004	1	3	3	1054
0.437004	1	4	3	1054
0.437005	1	5	3	1054
0.437006	1	6	3	1054
0.437007	1	7	3	1054
0.437008	1	8	3	1054
0.437009	1	9	3	1054
0.43701	1	10	3	1054
0.437011	1	11	3	1054
0.437011	1	12	3	1054
0.437012	1	21	3	1054
0.437013	1	22	3	1054
0.437014	1	23	3	1054
0.437015	1	24	3	1054
0.437016	1	25	3	1054
0.437017	1	26	3	1054
0.437018	1	27	3	1054
0.437018	1	28	3	1054
0.438002	1	1	3	1054
0.438003	1	2	3	1054
0.438004	1	3	3	1054
0.438004	1	4	3	1054
0.438005	1	5	3	1054
0.438006	1	6	3	1054
0.438007	1	7	3	1054
0.438008	1	8	3	1054
0.438009	1	9	3	1054
0.43801	1	10	3	1054
0.438011	1	11	3	1054
0.438011	1	12	3	1054
0.438012	1	21	3	1054
0.438013	1	22	3	1054
0.438014	1	23	3	1054
0.438015	1	24	3	1054
0.438016	1	25	3	1054
0.438017	1	26	3	1054
0.438018	1	27	3	1054
0.438018	1	28	3	1054
0.439002	1	1	3	1054
0.439003	1	2	3	1054
0.439004	1	3	3	1054
0.439004	1	4	3	1054
0.439005	1	5	3	1054
0.439006	1	6	3	1054
0.439007	1	7	3	1054
0.439008	1	8	3	1054
0.439009	1	9	3	1054
0.43901	1	10	3	1054
0.439011	1	11	3	1054
0.439011	1	12	3	1054
0.439012	1	21	3	1054
0.439013	1	22	3	1054
0.439014	1	23	3	1054
0.439015	1	24	3	1054
0.439016	1	25	3	1054
0.439017	1	26	3	1054
0.439018	1	27	3	1054
0.439018	1	28	3	1054
0.440002	1	1	3	1054
0.440003	1	2	3	1054
0.440004	1	3	3	1054
0.440004	1	4	3	1054
0.440005	1	5	3	1054
0.440006	1	6	3	1054
0.440007	1	7	3	1054
0.440008	1	8	3	1054
0.440009	1	9	3	1054
0.44001	1	10	3	1054
0.440011	1	11	3	1054
0.440011	1	12	3	1054
0.440012	1	21	3	1054
0.440013	1	22	3	1054
0.440014	1	23	3	1054
0.440015	1	24	3	1054
0.440016	1	25	3	1054
0.440017	1	26	3	1054
0.440018	1	27	3	1054
0.440018	1	28	3	1054
0.441002	1	1	3	1054
0.441003	1	2	3	1054
0.441004	1	3	3	1054
0.441004	1	4	3	1054
0.441005	1	5	3	1054
0.441006	1	6	3	1054
0.441007	1	7	3	1054
0.441008	1	8	3	1054
0.441009	1	9	3	1054
0.44101	1	10	3	1054
0.441011	1	11	3	1054
0.441011	1	12	3	1054
0.441012	1	21	3	1054
0.441013	1	22	3	1054
0.441014	1	23	3	1054
0.441015	1	24	3	1054
0.441016	1	25	3	1054
0.441017	1	26	3	1054
0.441018	1	27	3	1054
0.441018	1	28	3	1054
0.442002	1	1	3	1054
0.442003	1	2	3	1054
0.442004	1	3	3	1054
0.442004	1	4	3	1054
0.442005	1	5	3	1054
0.442006	1	6	3	1054
0.442007	1	7	3	1054
0.442008	1	8	3	1054
0.442009	1	9	3	1054
0.44201	1	10	3	1054
0.442011	1	11	3	1054
0.442011	1	12	3	1054
0.442012	1	21	3	1054
0.442013	1	22	3	1054
0.442014	1	23	3	1054
0.442015	1	24	3	1054
0.442016	1	25	3	1054
0.442017	1	26	3	1054
0.442018	1	27	3	1054
0.442018	1	28	3	1054
0.443002	1	1	3	1054
0.443003	1	2	3	1054
0.443004	1	3	3	1054
0.443004	1	4	3	1054
0.443005	1	5	3	1054
0.443006	1	6	3	1054
0.443007	1	7	3	1054
0.443008	1	8	3	1054
0.443009	1	9	3	1054
0.44301	1	10	3	1054
0.443011	1	11	3	1054
0.443011	1	12	3	1054
0.443012	1	21	3	1054
0.443013	1	22	3	1054
0.443014	1	23	3	1054
0.443015	1	24	3	1054
0.443016	1	25	3	1054
0.443017	1	26	3	1054
0.443018	1	27	3	1054
0.443018	1	28	3	1054
0.444002	1	1	3	1054
0.444003	1	2	3	1054
0.444004	1	3	3	1054
0.444004	1	4	3	1054
0.444005	1	5	3	1054
0.444006	1	6	3	1054
0.444007	1	7	3	1054
0.444008	1	8	3	1054
0.444009	1	9	3	1054
0.44401	1	10	3	1054
0.444011	1	11	3	1054
0.444011	1	12	3	1054
0.444012	1	21	3	1054
0.444013	1	22	3	1054
0.444014	1	23	3	1054
0.444015	1	24	3	1054
0.444016	1	25	3	1054
0.444017	1	26	3	1054
0.444018	1	27	3	1054
0.444018	1	28	3	1054
0.445002	1	1	3	1054
0.445003	1	2	3	1054
0.445004	1	3	3	1054
0.445004	1	4	3	1054
0.445005	1	5	3	1054
0.445006	1	6	3	1054
0.445007	1	7	3	1054
0.445008	1	8	3	1054
0.445009	1	9	3	1054
0.44501	1	10	3	1054
0.445011	1	11	3	1054
0.445011	1	12	3	1054
0.445012	1	21	3	1054
0.445013	1	22	3	1054
0.445014	1	23	3	1054
0.445015	1	24	3	1054
0.445016	1	25	3	1054
0.445017	1	26	3	1054
0.445018	1	27	3	1054
0.445018	1	28	3	1054
0.446002	1	1	3	1054
0.446003	1	2	3	1054
0.446004	1	3	3	1054
0.446004	1	4	3	1054
0.446005	1	5	3	1054
0.446006	1	6	3	1054
0.446007	1	7	3	1054
0.446008	1	8	3	1054
0.446009	1	9	3	1054
0.44601	1	10	3	1054
0.446011	1	11	3	1054
0.446011	1	12	3	1054
0.446012	1	21	3	1054
0.446013	1	22	3	1054
0.446014	1	23	3	1054
0.446015	1	24	3	1054
0.446016	1	25	3	1054
0.446017	1	26	3	1054
0.446018	1	27	3	1054
0.446018	1	28	3	1054
0.447002	1	1	3	1054
0.447003	1	2	3	1054
0.447004	1	3	3	1054
0.447004	1	4	3	1054
0.447005	1	5	3	1054
0.447006	1	6	3	1054
0.447007	1	7	3	1054
0.447008	1	8	3	1054
0.447009	1	9	3	1054
0.44701	1	10	3	1054
0.447011	1	11	3	1054
0.447011	1	12	3	1054
0.447012	1	21	3	1054
0.447013	1	22	3	1054
0.447014	1	23	3	1054
0.447015	1	24	3	1054
0.447016	1	25	3	1054
0.447017	1	26	3	1054
0.447018	1	27	3	1054
0.447018	1	28	3	1054
