time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.969957	1	5	3	1078	0.00295714
0.972743	1	27	3	111	0.0127429
0.974957	1	21	3	1749	0.00295714
0.975957	1	21	3	1749	0.00295714
0.976243	1	21	3	1749	0.00224286
0.976386	1	5	3	1078	0.00238571
0.976671	1	23	3	1401	0.00267142
0.976743	1	10	3	4027	0.00274285
0.976814	1	8	3	4027	0.00281428
0.976886	1	6	3	4027	0.00288571
0.976957	1	11	3	1969	0.00295714
0.978029	1	24	3	111	0.0180286
0.978886	1	24	3	111	0.0178857
0.978957	1	21	3	1749	0.00295714
0.979243	1	21	3	1749	0.00224286
0.979386	1	6	3	4027	0.00238571
0.979457	1	5	3	1078	0.00245714
0.9796	1	26	3	4027	0.0026
0.979814	1	23	3	1401	0.00281428
0.979886	1	10	3	4027	0.00288571
0.979957	1	8	3	4027	0.00295714
0.980029	1	11	3	1969	0.00302856
0.981743	1	25	3	155	0.00774285
0.982029	1	9	3	638	0.00802856
0.982314	1	9	3	433	0.00231428
0.982386	1	6	3	4027	0.00238571
0.982457	1	5	3	1078	0.00245714
0.9826	1	26	3	4027	0.0026
0.982814	1	23	3	1401	0.00281428
0.982886	1	10	3	4027	0.00288571
0.982957	1	11	3	1749	0.00295714
0.983029	1	8	3	4027	0.00302856
0.983243	1	21	3	1969	0.00224286
0.983314	1	9	3	431	0.00231428
0.983386	1	6	3	4027	0.00238571
0.983457	1	5	3	1078	0.00245714
0.9836	1	26	3	4027	0.0026
0.983743	1	23	3	1401	0.00274285
0.983814	1	10	3	4027	0.00281428
0.983886	1	11	3	1749	0.00288571
0.983957	1	8	3	4027	0.00295714
0.984457	1	25	3	155	0.00745714
0.984743	1	9	3	638	0.00774285
0.985029	1	27	3	111	0.00802856
0.985243	1	21	3	1969	0.00224286
0.985314	1	9	3	433	0.00231428
0.985386	1	6	3	2906	0.00238571
0.985457	1	5	3	1078	0.00245714
0.9856	1	26	3	3759	0.0026
0.985743	1	23	3	1401	0.00274285
0.985814	1	10	3	2725	0.00281428
0.985886	1	11	3	2406	0.00288571
0.985957	1	8	3	2900	0.00295714
0.987029	1	4	3	111	0.0130286
0.987029	1	27	3	111	0.0130286
0.987457	1	25	3	111	0.00745714
0.987743	1	4	3	111	0.00774285
0.987743	1	27	3	111	0.00774285
0.988029	1	21	3	1969	0.00802856
0.988457	1	4	3	111	0.00745714
0.988743	1	27	3	111	0.00774285
0.990029	1	4	3	111	0.0130286
0.9906	1	4	3	111	0.0076
0.991029	1	27	3	111	0.00802856
0.992314	1	9	3	638	0.00231428
0.992386	1	6	3	4027	0.00238571
0.992457	1	5	3	873	0.00245714
0.9926	1	26	3	4027	0.0026
0.992671	1	23	3	1401	0.00267142
0.992743	1	10	3	4027	0.00274285
0.992957	1	8	3	4027	0.00295714
0.994314	1	9	3	638	0.00231428
0.994386	1	6	3	4027	0.00238571
0.994457	1	5	3	873	0.00245714
0.9946	1	26	3	4027	0.0026
0.994671	1	23	3	1401	0.00267142
0.994743	1	10	3	4027	0.00274285
0.994957	1	8	3	4027	0.00295714
0.995314	1	9	3	638	0.00231428
0.995386	1	6	3	2506	0.00238571
0.995457	1	5	3	873	0.00245714
0.9956	1	26	3	2506	0.0026
0.995671	1	23	3	1401	0.00267142
0.995743	1	10	3	2506	0.00274285
0.995886	1	11	3	2406	0.00288571
0.995957	1	8	3	2506	0.00295714
0.996314	1	9	3	638	0.00231428
0.996386	1	6	3	1056	0.00238571
0.996457	1	5	3	873	0.00245714
0.9966	1	26	3	1056	0.0026
0.996671	1	23	3	1401	0.00267142
0.996743	1	10	3	1056	0.00274285
0.996957	1	8	3	1056	0.00295714
0.9976	1	11	3	2406	0.0076
0.997743	1	27	3	155	0.00774285
0.997886	1	21	3	2406	0.00788571
0.997957	1	9	3	638	0.00295714
0.998029	1	6	3	1056	0.00302856
0.999386	1	4	3	111	0.00738571
0.9996	1	11	3	2406	0.0076
0.999814	1	27	3	111	0.00781428
1.00003	1	21	3	2846	0.00802856
1.00039	1	21	3	2846	0.00738571
1.0006	1	27	3	111	0.0076
1.00081	1	4	3	155	0.00781428
1.00139	1	21	3	2846	0.00738571
1.0016	1	27	3	155	0.0076
1.00181	1	11	3	2406	0.00781428
1.00203	1	4	3	111	0.00802856
1.0026	1	4	3	111	0.0126
1.00331	1	9	3	638	0.00231428
1.00339	1	6	3	4027	0.00238571
1.00353	1	26	3	4027	0.00252857
1.0036	1	23	3	1401	0.0026
1.00367	1	10	3	4027	0.00267142
1.00381	1	3	3	155	0.00281428
1.00396	1	8	3	4027	0.00295714
1.00424	1	21	3	2406	0.00224286
1.00431	1	9	3	638	0.00231428
1.00439	1	6	3	3365	0.00238571
1.00453	1	26	3	4027	0.00252857
1.0046	1	23	3	1401	0.0026
1.00467	1	10	3	4027	0.00267142
1.00481	1	3	3	155	0.00281428
1.00496	1	8	3	4027	0.00295714
1.00624	1	22	3	4027	0.00224286
1.00639	1	9	3	638	0.00238571
1.00646	1	6	3	2112	0.00245714
1.0066	1	26	3	2506	0.0026
1.00667	1	23	3	1401	0.00267142
1.00674	1	10	3	2506	0.00274285
1.00689	1	3	3	155	0.00288571
1.00703	1	8	3	2506	0.00302856
1.00839	1	4	3	111	0.00738571
1.0086	1	11	3	2846	0.0076
1.00881	1	27	3	111	0.00781428
1.00903	1	21	3	2406	0.00802856
1.00946	1	4	3	111	0.00745714
1.00974	1	11	3	2846	0.00774285
1.01003	1	27	3	111	0.00802856
1.01139	1	21	3	2846	0.00738571
