time(s)	cellId	rnti	lcid	packetSize
0.413128	3	19	3	1530
0.413129	3	20	3	1530
0.41313	3	21	3	1530
0.413132	3	22	3	1530
0.413203	1	1	3	1530
0.413204	1	2	3	1530
0.413205	3	1	3	1530
0.413206	3	2	3	1530
0.413208	3	3	3	1530
0.413209	3	4	3	1530
0.41321	3	5	3	1530
0.413211	3	6	3	1530
0.413213	3	7	3	1530
0.413214	3	8	3	1530
0.413215	3	9	3	1530
0.413216	3	10	3	1530
0.413218	1	3	3	1530
0.413219	3	11	3	1530
0.41322	1	4	3	1530
0.413221	1	5	3	1530
0.413223	1	6	3	1530
0.413224	3	12	3	1530
0.413225	1	7	3	1530
0.413226	3	18	3	1530
0.413228	3	19	3	1530
0.413229	3	20	3	1530
0.41323	3	21	3	1530
0.413232	3	22	3	1530
0.413303	1	1	3	1530
0.413304	1	2	3	1530
0.413305	3	1	3	1530
0.413306	3	2	3	1530
0.413308	3	3	3	1530
0.413309	3	4	3	1530
0.41331	3	5	3	1530
0.413311	3	6	3	1530
0.413313	3	7	3	1530
0.413314	3	8	3	1530
0.413315	3	9	3	1530
0.413316	3	10	3	1530
0.413318	1	3	3	1530
0.413319	3	11	3	1530
0.41332	1	4	3	1530
0.413321	1	5	3	1530
0.413323	1	6	3	1530
0.413324	3	12	3	1530
0.413325	1	7	3	1530
0.413326	3	18	3	1530
0.413328	3	19	3	1530
0.413329	3	20	3	1530
0.41333	3	21	3	1530
0.413332	3	22	3	1530
0.413403	1	1	3	1530
0.413404	1	2	3	1530
0.413405	3	1	3	1530
0.413406	3	2	3	1530
0.413408	3	3	3	1530
0.413409	3	4	3	1530
0.41341	3	5	3	1530
0.413411	3	6	3	1530
0.413413	3	7	3	1530
0.413414	3	8	3	1530
0.413415	3	9	3	1530
0.413416	3	10	3	1530
0.413418	1	3	3	1530
0.413419	3	11	3	1530
0.41342	1	4	3	1530
0.413421	1	5	3	1530
0.413423	1	6	3	1530
0.413424	3	12	3	1530
0.413425	1	7	3	1530
0.413426	3	18	3	1530
0.413428	3	19	3	1530
0.413429	3	20	3	1530
0.41343	3	21	3	1530
0.413432	3	22	3	1530
0.413503	1	1	3	1530
0.413504	1	2	3	1530
0.413505	3	1	3	1530
0.413506	3	2	3	1530
0.413508	3	3	3	1530
0.413509	3	4	3	1530
0.41351	3	5	3	1530
0.413511	3	6	3	1530
0.413513	3	7	3	1530
0.413514	3	8	3	1530
0.413515	3	9	3	1530
0.413516	3	10	3	1530
0.413518	1	3	3	1530
0.413519	3	11	3	1530
0.41352	1	4	3	1530
0.413521	1	5	3	1530
0.413523	1	6	3	1530
0.413524	3	12	3	1530
0.413525	1	7	3	1530
0.413526	3	18	3	1530
0.413528	3	19	3	1530
0.413529	3	20	3	1530
0.41353	3	21	3	1530
0.413532	3	22	3	1530
0.413603	1	1	3	1530
0.413604	1	2	3	1530
0.413605	3	1	3	1530
0.413606	3	2	3	1530
0.413608	3	3	3	1530
0.413609	3	4	3	1530
0.41361	3	5	3	1530
0.413611	3	6	3	1530
0.413613	3	7	3	1530
0.413614	3	8	3	1530
0.413615	3	9	3	1530
0.413616	3	10	3	1530
0.413618	1	3	3	1530
0.413619	3	11	3	1530
0.41362	1	4	3	1530
0.413621	1	5	3	1530
0.413623	1	6	3	1530
0.413624	3	12	3	1530
0.413625	1	7	3	1530
0.413626	3	18	3	1530
0.413628	3	19	3	1530
0.413629	3	20	3	1530
0.41363	3	21	3	1530
0.413632	3	22	3	1530
0.413703	1	1	3	1530
0.413704	1	2	3	1530
0.413705	3	1	3	1530
0.413706	3	2	3	1530
0.413708	3	3	3	1530
0.413709	3	4	3	1530
0.41371	3	5	3	1530
0.413711	3	6	3	1530
0.413713	3	7	3	1530
0.413714	3	8	3	1530
0.413715	3	9	3	1530
0.413716	3	10	3	1530
0.413718	1	3	3	1530
0.413719	3	11	3	1530
0.41372	1	4	3	1530
0.413721	1	5	3	1530
0.413723	1	6	3	1530
0.413724	3	12	3	1530
0.413725	1	7	3	1530
0.413726	3	18	3	1530
0.413728	3	19	3	1530
0.413729	3	20	3	1530
0.41373	3	21	3	1530
0.413732	3	22	3	1530
0.413803	1	1	3	1530
0.413804	1	2	3	1530
0.413805	3	1	3	1530
0.413806	3	2	3	1530
0.413808	3	3	3	1530
0.413809	3	4	3	1530
0.41381	3	5	3	1530
0.413811	3	6	3	1530
0.413813	3	7	3	1530
0.413814	3	8	3	1530
0.413815	3	9	3	1530
0.413816	3	10	3	1530
0.413818	1	3	3	1530
0.413819	3	11	3	1530
0.41382	1	4	3	1530
0.413821	1	5	3	1530
0.413823	1	6	3	1530
0.413824	3	12	3	1530
0.413825	1	7	3	1530
0.413826	3	18	3	1530
0.413828	3	19	3	1530
0.413829	3	20	3	1530
0.41383	3	21	3	1530
0.413832	3	22	3	1530
0.413903	1	1	3	1530
0.413904	1	2	3	1530
0.413905	3	1	3	1530
0.413906	3	2	3	1530
0.413908	3	3	3	1530
0.413909	3	4	3	1530
0.41391	3	5	3	1530
0.413911	3	6	3	1530
0.413913	3	7	3	1530
0.413914	3	8	3	1530
0.413915	3	9	3	1530
0.413916	3	10	3	1530
0.413918	1	3	3	1530
0.413919	3	11	3	1530
0.41392	1	4	3	1530
0.413921	1	5	3	1530
0.413923	1	6	3	1530
0.413924	3	12	3	1530
0.413925	1	7	3	1530
0.413926	3	18	3	1530
0.413928	3	19	3	1530
0.413929	3	20	3	1530
0.41393	3	21	3	1530
0.413932	3	22	3	1530
0.414003	1	1	3	1530
0.414004	1	2	3	1530
0.414005	3	1	3	1530
0.414006	3	2	3	1530
0.414008	3	3	3	1530
0.414009	3	4	3	1530
0.41401	3	5	3	1530
0.414011	3	6	3	1530
0.414013	3	7	3	1530
0.414014	3	8	3	1530
0.414015	3	9	3	1530
0.414016	3	10	3	1530
0.414018	1	3	3	1530
0.414019	3	11	3	1530
0.41402	1	4	3	1530
0.414021	1	5	3	1530
0.414023	1	6	3	1530
0.414024	3	12	3	1530
0.414025	1	7	3	1530
0.414026	3	18	3	1530
0.414028	3	19	3	1530
0.414029	3	20	3	1530
0.41403	3	21	3	1530
0.414032	3	22	3	1530
0.414103	1	1	3	1530
0.414104	1	2	3	1530
0.414105	3	1	3	1530
0.414106	3	2	3	1530
0.414108	3	3	3	1530
0.414109	3	4	3	1530
