% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
3.137	1	0	0	22	314	1	0	11	1	15	0	3	0	114
3.137	1	0	0	6	314	1	0	12	1	14	0	1	0	114
3.138	1	0	0	22	314	2	0	11	1	14	1	0	0	114
3.138	1	0	0	6	314	2	0	12	1	15	0	3	0	114
3.14	1	0	0	2	314	4	0	11	1	15	0	3	0	114
3.14	1	0	0	25	314	4	0	12	1	15	0	3	0	114
3.141	1	0	0	25	314	5	0	9	1	14	0	2	0	114
3.141	1	0	0	2	314	5	0	10	1	14	0	2	0	114
3.141	1	0	0	4	314	5	0	11	1	15	0	3	0	114
3.142	1	0	0	6	314	6	0	12	1	14	0	2	0	114
3.143	1	0	0	22	314	7	0	12	1	14	0	1	0	114
3.146	1	0	0	2	315	0	0	11	1	14	0	3	0	114
3.146	1	0	0	25	315	0	0	12	1	14	0	3	0	114
3.147	1	0	0	28	315	1	0	11	1	15	1	0	2	158
3.147	1	0	0	6	315	1	0	12	1	14	0	3	0	114
3.148	1	0	0	22	315	2	0	12	1	14	0	2	0	114
3.153	1	0	0	22	315	7	0	12	1	14	0	3	0	114
3.218	1	0	0	5	322	2	0	12	1	15	1	0	0	114
3.219	1	0	0	23	322	3	0	12	1	15	1	0	0	114
3.22	1	0	0	24	322	4	0	12	1	15	1	0	0	114
3.223	1	0	0	5	322	7	0	12	1	15	0	1	0	114
3.224	1	0	0	23	322	8	0	12	1	15	0	1	0	114
3.225	1	0	0	24	322	9	0	12	1	15	0	1	0	114
3.228	1	0	0	5	323	2	0	12	1	15	0	2	0	114
3.229	1	0	0	23	323	3	0	12	1	15	0	2	0	114
3.23	1	0	0	24	323	4	0	11	1	15	0	2	0	114
3.233	1	0	0	5	323	7	0	12	1	15	0	3	0	114
3.234	1	0	0	23	323	8	0	11	1	15	0	3	0	114
3.235	1	0	0	24	323	9	0	12	1	15	0	3	0	114
3.252	1	0	0	9	325	6	0	12	1	15	1	0	5	348
3.262	1	0	0	28	326	6	0	12	1	15	1	0	2	158
3.267	1	0	0	28	327	1	0	12	1	15	0	1	2	158
