time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.968029	3	6	3	4027	0.00302856
0.968243	1	7	3	4027	0.00224286
0.968314	1	6	3	4027	0.00231428
0.968457	1	5	3	4595	0.00245714
0.9686	1	4	3	4595	0.0026
0.968743	1	3	3	4595	0.00274285
0.968886	1	2	3	4595	0.00288571
0.969029	3	11	3	3064	0.00802856
0.969029	3	18	3	4027	0.00802856
0.969029	1	1	3	4595	0.00302856
0.970029	3	18	3	2764	0.00802856
0.970243	3	23	3	4027	0.00224286
0.970314	3	22	3	4027	0.00231428
0.970386	3	21	3	4027	0.00238571
0.970457	3	20	3	4027	0.00245714
0.970529	3	19	3	4027	0.00252857
0.9706	3	18	3	2846	0.0026
0.970743	3	10	3	4027	0.00274285
0.970814	3	9	3	4027	0.00281428
0.970957	3	7	3	4027	0.00295714
0.971029	1	2	3	1532	0.00802856
0.971029	1	3	3	1532	0.00802856
0.971029	3	6	3	4027	0.00302856
0.971243	1	7	3	4027	0.00224286
0.971243	3	23	3	2672	0.00224286
0.971314	1	6	3	4027	0.00231428
0.971314	3	22	3	2672	0.00231428
0.971386	3	21	3	2672	0.00238571
0.971457	1	5	3	4595	0.00245714
0.971457	3	20	3	2672	0.00245714
0.971529	3	19	3	2672	0.00252857
0.9716	1	4	3	4595	0.0026
0.9716	3	18	3	2846	0.0026
0.971671	3	11	3	2672	0.00267142
0.971743	1	3	3	4595	0.00274285
0.971743	3	10	3	2672	0.00274285
0.971814	3	9	3	2672	0.00281428
0.971957	3	7	3	2672	0.00295714
0.972029	1	1	3	4595	0.00302856
0.972029	3	6	3	4027	0.00302856
0.972243	1	7	3	2672	0.00224286
0.972314	1	6	3	2672	0.00231428
0.972386	1	5	3	1532	0.00238571
0.972457	1	4	3	1532	0.00245714
0.972529	1	3	3	1532	0.00252857
0.9726	1	2	3	1532	0.0026
0.972671	1	1	3	1532	0.00267142
0.973029	3	11	3	4027	0.00802856
0.973243	1	7	3	1532	0.00224286
0.973243	3	23	3	3064	0.00224286
0.973314	1	6	3	1532	0.00231428
0.973314	3	22	3	3064	0.00231428
0.973386	1	5	3	1532	0.00238571
0.973386	3	21	3	3064	0.00238571
0.973457	1	4	3	1532	0.00245714
0.973457	3	20	3	3064	0.00245714
0.973529	1	3	3	1532	0.00252857
0.973529	3	19	3	3064	0.00252857
0.973671	1	1	3	1532	0.00267142
0.973671	3	11	3	3064	0.00267142
0.973743	3	10	3	3064	0.00274285
0.973814	3	9	3	3064	0.00281428
0.973886	3	8	3	3064	0.00288571
0.973957	3	7	3	3064	0.00295714
0.974243	3	23	3	1532	0.00224286
0.974314	3	22	3	1532	0.00231428
0.974386	3	21	3	1532	0.00238571
0.974457	3	20	3	1532	0.00245714
0.974529	3	19	3	1532	0.00252857
0.9746	3	18	3	3064	0.0026
0.974743	3	10	3	1532	0.00274285
0.974814	3	9	3	1532	0.00281428
0.974886	3	8	3	1532	0.00288571
0.974957	3	7	3	1532	0.00295714
0.975029	1	2	3	1532	0.0130286
0.975243	1	7	3	3064	0.00224286
0.975314	1	6	3	3064	0.00231428
0.975386	1	5	3	3064	0.00238571
0.975457	1	4	3	3064	0.00245714
0.975529	1	3	3	3064	0.00252857
0.975886	1	2	3	2189	0.00288571
0.975957	1	1	3	3064	0.00295714
0.976029	3	8	3	4027	0.00802856
0.976029	3	11	3	4027	0.00802856
0.977029	1	2	3	4595	0.00802856
0.977029	3	8	3	2672	0.00802856
0.977243	1	7	3	3064	0.00224286
0.977243	3	23	3	4027	0.00224286
0.977314	1	6	3	3064	0.00231428
0.977314	3	22	3	4027	0.00231428
0.977386	1	5	3	3064	0.00238571
0.977386	3	21	3	4027	0.00238571
0.977457	1	4	3	3064	0.00245714
0.977457	3	20	3	4027	0.00245714
0.977529	1	3	3	3064	0.00252857
0.977529	3	19	3	4027	0.00252857
0.977743	1	2	3	3940	0.00274285
0.977743	3	10	3	4027	0.00274285
0.977814	1	1	3	3064	0.00281428
0.977814	3	9	3	4027	0.00281428
0.977886	3	8	3	3722	0.00288571
0.977957	3	7	3	4027	0.00295714
0.978029	3	6	3	4027	0.00302856
0.979029	3	18	3	3721	0.00802856
0.979243	1	7	3	3064	0.00224286
0.979314	1	6	3	3064	0.00231428
0.979386	1	5	3	3064	0.00238571
0.979457	1	4	3	3064	0.00245714
0.979529	1	3	3	3064	0.00252857
0.979886	1	2	3	3064	0.00288571
0.979957	3	11	3	1532	0.00795714
0.979957	1	1	3	3064	0.00295714
0.980243	1	7	3	1532	0.00224286
0.980243	3	23	3	4027	0.00224286
0.980314	1	6	3	1532	0.00231428
0.980314	3	22	3	4027	0.00231428
0.980386	1	5	3	1532	0.00238571
0.980386	3	21	3	4027	0.00238571
0.980457	1	4	3	1532	0.00245714
0.980457	3	20	3	4027	0.00245714
0.980529	1	3	3	1532	0.00252857
0.980529	3	19	3	4027	0.00252857
0.980671	1	1	3	1532	0.00267142
0.980671	3	11	3	3722	0.00267142
0.980743	3	10	3	4027	0.00274285
0.980814	3	9	3	4027	0.00281428
0.980886	3	8	3	3722	0.00288571
0.980957	3	7	3	4027	0.00295714
0.981029	3	6	3	4027	0.00302856
0.981243	1	7	3	1532	0.00224286
0.981243	3	23	3	2672	0.00224286
0.981314	1	6	3	1532	0.00231428
0.981314	3	22	3	2672	0.00231428
0.981386	1	5	3	1532	0.00238571
0.981386	3	21	3	2672	0.00238571
0.981457	1	4	3	1532	0.00245714
0.981457	3	20	3	2672	0.00245714
0.981529	1	3	3	1532	0.00252857
0.981529	3	19	3	2672	0.00252857
0.981671	1	1	3	1532	0.00267142
0.981671	3	11	3	2977	0.00267142
0.981743	3	10	3	2672	0.00274285
0.981814	3	9	3	2672	0.00281428
0.981886	3	8	3	3281	0.00288571
