Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.437071	3	0	3	-88.2555
0.438	1	0	2	-116.824
0.438	3	0	3	-88.2555
0.438071	1	0	2	-116.824
0.438071	3	0	3	-88.2555
0.439	1	0	2	-116.824
0.439	3	0	3	-88.2555
0.439071	1	0	2	-116.824
0.439071	3	0	3	-88.2555
0.44	1	0	2	-116.824
0.44	3	0	3	-88.2555
0.440071	1	0	2	-116.824
0.440071	3	0	3	-88.2555
0.441	1	0	2	-116.824
0.441	3	0	3	-88.2555
0.441071	1	0	2	-116.824
0.441071	3	0	3	-88.2555
0.442	1	0	2	-116.824
0.442	3	0	3	-88.2555
0.442071	1	0	2	-116.824
0.442071	3	0	3	-88.2555
0.443	1	0	2	-116.824
0.443	3	0	3	-88.2555
0.443071	1	0	2	-116.824
0.443071	3	0	3	-88.2555
0.444	1	0	2	-116.824
0.444	3	0	3	-88.2555
0.444071	1	0	2	-116.824
0.444071	3	0	3	-88.2555
0.445	1	0	2	-116.824
0.445	3	0	3	-88.2555
0.445071	1	0	2	-116.824
0.445071	3	0	3	-88.2555
0.446	1	0	2	-116.824
0.446	3	0	3	-88.2555
0.446071	1	0	2	-116.824
0.446071	3	0	3	-88.2555
0.447	1	0	2	-116.824
0.447	3	0	3	-88.2555
0.447071	1	0	2	-116.824
0.447071	3	0	3	-88.2555
0.448	1	0	2	-116.824
0.448	3	0	3	-88.2555
0.448071	1	0	2	-116.824
0.448071	3	0	3	-88.2555
0.449	1	0	2	-116.824
0.449	3	0	3	-88.2555
0.449071	1	0	2	-116.824
0.449071	3	0	3	-88.2555
0.45	1	0	2	-116.824
0.45	3	0	3	-88.2555
0.450071	1	0	2	-116.824
0.450071	3	0	3	-88.2555
0.451	1	0	2	-116.824
0.451	3	0	3	-88.2555
0.451071	1	0	2	-116.824
0.451071	3	0	3	-88.2555
0.452	1	0	2	-116.824
0.452	3	0	3	-88.2555
0.452071	1	0	2	-116.824
0.452071	3	0	3	-88.2555
0.453	1	0	2	-116.824
0.453	3	0	3	-88.2555
0.453071	1	0	2	-116.824
0.453071	3	0	3	-88.2555
0.454	1	0	2	-116.824
0.454	3	0	3	-88.2555
0.454071	1	0	2	-116.824
0.454071	3	0	3	-88.2555
0.455	1	0	2	-116.824
0.455	3	0	3	-88.2555
0.455071	1	0	2	-116.824
0.455071	3	0	3	-88.2555
0.456	1	0	2	-116.824
0.456	3	0	3	-88.2555
0.456071	1	0	2	-116.824
0.456071	3	0	3	-88.2555
0.457	1	0	2	-116.824
0.457	3	0	3	-88.2555
0.457071	1	0	2	-116.824
0.457071	3	0	3	-88.2555
0.458	1	0	2	-116.824
0.458	3	0	3	-88.2555
0.458071	1	0	2	-116.824
0.458071	3	0	3	-88.2555
0.459	1	0	2	-116.824
0.459	3	0	3	-88.2555
0.459071	1	0	2	-116.824
0.459071	3	0	3	-88.2555
0.46	1	0	2	-116.824
0.46	3	0	3	-88.2555
0.460071	1	0	2	-116.824
0.460071	3	0	3	-88.2555
0.461	1	0	2	-116.824
0.461	3	0	3	-88.2555
0.461071	1	0	2	-116.824
0.461071	3	0	3	-88.2555
0.462	1	0	2	-116.824
0.462	3	0	3	-88.2555
0.462071	1	0	2	-116.824
0.462071	3	0	3	-88.2555
0.463	1	0	2	-116.824
0.463	3	0	3	-88.2555
0.463071	1	0	2	-116.824
0.463071	3	0	3	-88.2555
0.464	1	0	2	-116.824
0.464	3	0	3	-88.2555
0.464071	1	0	2	-116.824
0.464071	3	0	3	-88.2555
0.465	1	0	2	-116.824
0.465	3	0	3	-88.2555
0.465071	1	0	2	-116.824
0.465071	3	0	3	-88.2555
0.466	1	0	2	-116.824
0.466	3	0	3	-88.2555
0.466071	1	0	2	-116.824
0.466071	3	0	3	-88.2555
0.467	1	0	2	-116.824
0.467	3	0	3	-88.2555
0.467071	1	0	2	-116.824
0.467071	3	0	3	-88.2555
0.468	1	0	2	-116.824
0.468	3	0	3	-88.2555
0.468071	1	0	2	-116.824
0.468071	3	0	3	-88.2555
0.469	1	0	2	-116.824
0.469	3	0	3	-88.2555
0.469071	1	0	2	-116.824
0.469071	3	0	3	-88.2555
0.47	1	0	2	-116.824
0.47	3	0	3	-88.2555
0.470071	1	0	2	-116.824
0.470071	3	0	3	-88.2555
0.471	1	0	2	-116.824
0.471	3	0	3	-88.2555
0.471071	1	0	2	-116.824
0.471071	3	0	3	-88.2555
0.472	1	0	2	-116.824
0.472	3	0	3	-88.2555
0.472071	1	0	2	-116.824
0.472071	3	0	3	-88.2555
0.473	1	0	2	-116.824
0.473	3	0	3	-88.2555
0.473071	1	0	2	-116.824
0.473071	3	0	3	-88.2555
0.474	1	0	2	-116.824
0.474	3	0	3	-88.2555
0.474071	1	0	2	-116.824
0.474071	3	0	3	-88.2555
0.475	1	0	2	-116.824
0.475	3	0	3	-88.2555
0.475071	1	0	2	-116.824
0.475071	3	0	3	-88.2555
0.476	1	0	2	-116.824
0.476	3	0	3	-88.2555
0.476071	1	0	2	-116.824
