time(s)	cellId	rnti	lcid	packetSize
0.427803	1	1	3	1530
0.427804	3	1	3	1530
0.427903	1	1	3	1530
0.427904	3	1	3	1530
0.428003	1	1	3	1530
0.428004	3	1	3	1530
0.428103	1	1	3	1530
0.428104	3	1	3	1530
0.428203	1	1	3	1530
0.428204	3	1	3	1530
0.428303	1	1	3	1530
0.428304	3	1	3	1530
0.428403	1	1	3	1530
0.428404	3	1	3	1530
0.428503	1	1	3	1530
0.428504	3	1	3	1530
0.428603	1	1	3	1530
0.428604	3	1	3	1530
0.428703	1	1	3	1530
0.428704	3	1	3	1530
0.428803	1	1	3	1530
0.428804	3	1	3	1530
0.428903	1	1	3	1530
0.428904	3	1	3	1530
0.429003	1	1	3	1530
0.429004	3	1	3	1530
0.429103	1	1	3	1530
0.429104	3	1	3	1530
0.429203	1	1	3	1530
0.429204	3	1	3	1530
0.429303	1	1	3	1530
0.429304	3	1	3	1530
0.429403	1	1	3	1530
0.429404	3	1	3	1530
0.429503	1	1	3	1530
0.429504	3	1	3	1530
0.429603	1	1	3	1530
0.429604	3	1	3	1530
0.429703	1	1	3	1530
0.429704	3	1	3	1530
0.429803	1	1	3	1530
0.429804	3	1	3	1530
0.429903	1	1	3	1530
0.429904	3	1	3	1530
0.430003	1	1	3	1530
0.430004	3	1	3	1530
0.430103	1	1	3	1530
0.430104	3	1	3	1530
0.430203	1	1	3	1530
0.430204	3	1	3	1530
0.430303	1	1	3	1530
0.430304	3	1	3	1530
0.430403	1	1	3	1530
0.430404	3	1	3	1530
0.430503	1	1	3	1530
0.430504	3	1	3	1530
0.430603	1	1	3	1530
0.430604	3	1	3	1530
0.430703	1	1	3	1530
0.430704	3	1	3	1530
0.430803	1	1	3	1530
0.430804	3	1	3	1530
0.430903	1	1	3	1530
0.430904	3	1	3	1530
0.431003	1	1	3	1530
0.431004	3	1	3	1530
0.431103	1	1	3	1530
0.431104	3	1	3	1530
0.431203	1	1	3	1530
0.431204	3	1	3	1530
0.431303	1	1	3	1530
0.431304	3	1	3	1530
0.431403	1	1	3	1530
0.431404	3	1	3	1530
0.431503	1	1	3	1530
0.431504	3	1	3	1530
0.431603	1	1	3	1530
0.431604	3	1	3	1530
0.431703	1	1	3	1530
0.431704	3	1	3	1530
0.431803	1	1	3	1530
0.431804	3	1	3	1530
0.431903	1	1	3	1530
0.431904	3	1	3	1530
0.432003	1	1	3	1530
0.432004	3	1	3	1530
0.432103	1	1	3	1530
0.432104	3	1	3	1530
0.432203	1	1	3	1530
0.432204	3	1	3	1530
0.432303	1	1	3	1530
0.432304	3	1	3	1530
0.432403	1	1	3	1530
0.432404	3	1	3	1530
0.432503	1	1	3	1530
0.432504	3	1	3	1530
0.432603	1	1	3	1530
0.432604	3	1	3	1530
0.432703	1	1	3	1530
0.432704	3	1	3	1530
0.432803	1	1	3	1530
0.432804	3	1	3	1530
0.432903	1	1	3	1530
0.432904	3	1	3	1530
0.433003	1	1	3	1530
0.433004	3	1	3	1530
0.433103	1	1	3	1530
0.433104	3	1	3	1530
0.433203	1	1	3	1530
0.433204	3	1	3	1530
0.433303	1	1	3	1530
0.433304	3	1	3	1530
0.433403	1	1	3	1530
0.433404	3	1	3	1530
0.433503	1	1	3	1530
0.433504	3	1	3	1530
0.433603	1	1	3	1530
0.433604	3	1	3	1530
0.433703	1	1	3	1530
0.433704	3	1	3	1530
0.433803	1	1	3	1530
0.433804	3	1	3	1530
0.433903	1	1	3	1530
0.433904	3	1	3	1530
0.434003	1	1	3	1530
