Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
1.21436	DL	121	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21536	DL	121	5	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.21536	DL	121	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21636	DL	121	6	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.21636	DL	121	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21736	DL	121	7	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.21736	DL	121	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21836	DL	121	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.21893	DL	121	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.21936	DL	121	9	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.21993	DL	121	9	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.22036	DL	122	0	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.22093	DL	122	0	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.22136	DL	122	1	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.22193	DL	122	1	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.22236	DL	122	2	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.22293	DL	122	2	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.22336	DL	122	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.22393	DL	122	3	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.22436	DL	122	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.22493	DL	122	4	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.22536	DL	122	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.22593	DL	122	5	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.22636	DL	122	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.22643	DL	122	6	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
1.22736	DL	122	7	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.22736	DL	122	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.22836	DL	122	8	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.22836	DL	122	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.22936	DL	122	9	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.22936	DL	122	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.23036	DL	123	0	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.23036	DL	123	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.23136	DL	123	1	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.23136	DL	123	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.23236	DL	123	2	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.23293	DL	123	2	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.23336	DL	123	3	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.23393	DL	123	3	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.23436	DL	123	4	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.23493	DL	123	4	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.23536	DL	123	5	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.23593	DL	123	5	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.23636	DL	123	6	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.23693	DL	123	6	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.23736	DL	123	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.23793	DL	123	7	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.23836	DL	123	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.23893	DL	123	8	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
